,band,ccdVisitId,coord_ra,coord_dec,objectId,psfFlux,psfFluxErr,psfMag,ccdVisitId2,band2,expMidptMJD,zeroPoint
10278,u,277108005,56.5947134,-28.2269296,2183075938902767275,176451.548189,960.7572821,18.2834363169496,277108005,u,59968.1077022,30.4671
10279,r,693975017,56.5947134,-28.2269296,2183075938902767275,546998.6922523,782.0140994,17.055034279908142,693975017,r,60605.1852672,32.18
10280,r,436500138,56.5947134,-28.2269296,2183075938902767275,552806.1088424,775.0494869,17.043567915975537,436500138,r,60206.2663612,32.1772
10281,r,944854127,56.5947134,-28.2269296,2183075938902767275,552053.2831698,776.4338061,17.045047507353438,944854127,r,60963.1938832,32.1772
10282,r,676850093,56.5947134,-28.2269296,2183075938902767275,547334.2969881,773.4395892,17.054368343256044,676850093,r,60584.2285792,32.1754
10283,r,219948178,56.5947134,-28.2269296,2183075938902767275,550483.9933609,771.9476717,17.04813826164929,219948178,r,59877.1386102,32.1779
10284,r,693976145,56.5947134,-28.2269296,2183075938902767275,547855.0736545,781.1470109,17.053335780049938,693976145,r,60605.1857152,32.1787
10285,r,693999135,56.5947134,-28.2269296,2183075938902767275,550142.051298,797.034361,17.048812893857686,693999135,r,60605.1960392,32.1773
10286,y,444832066,56.5947134,-28.2269296,2183075938902767275,628012.9432067,2038.4396661,16.905078513645375,444832066,y,60217.2651382,30.6369
10287,y,1220940120,56.5947134,-28.2269296,2183075938902767275,625696.7577776,2041.4483813,16.909090238586824,1220940120,y,61378.0365972,30.6281
10288,y,667158079,56.5947134,-28.2269296,2183075938902767275,627520.7941017,2010.5983027,16.90592969607549,667158079,y,60570.2665372,30.635
10289,y,406950001,56.5947134,-28.2269296,2183075938902767275,629029.1361746,2003.4709205,16.90332309470641,406950001,y,60158.3867362,30.6347
10290,y,1199246149,56.5947134,-28.2269296,2183075938902767275,628962.2980621,2272.1035071,16.90343846680942,1199246149,y,61337.1442642,30.6155
10291,y,191145185,56.5947134,-28.2269296,2183075938902767275,628832.8973992,2101.8937957,16.903661865635605,191145185,y,59836.2244822,30.6286
10292,y,206069160,56.5947134,-28.2269296,2183075938902767275,631473.5099579,2032.1944021,16.89911215798307,206069160,y,59859.1783462,30.6351
10293,y,444736095,56.5947134,-28.2269296,2183075938902767275,629317.7475974,2225.193089,16.90282505099465,444736095,y,60217.2220982,30.6269
10294,y,879106135,56.5947134,-28.2269296,2183075938902767275,628321.5731715,2177.6777082,16.904545071749084,879106135,y,60870.3916582,30.6192
10295,u,1188271021,56.5947134,-28.2269296,2183075938902767275,177822.163297,953.4564864,18.27503527661304,1188271021,u,61322.1736522,30.4741
10296,y,167899032,56.5947134,-28.2269296,2183075938902767275,628542.4981702,2034.328234,16.904163381672063,167899032,y,59803.3697032,30.6335
10297,u,947316126,56.5947134,-28.2269296,2183075938902767275,175817.7462344,955.2652652,18.28734322840729,947316126,u,60966.1628982,30.4698
10298,u,1168219002,56.5947134,-28.2269296,2183075938902767275,176029.227605,950.2756285,18.286038041633404,1168219002,u,61297.2466462,30.4724
10299,u,660227008,56.5947134,-28.2269296,2183075938902767275,175834.3591803,936.8018206,18.287240642490318,660227008,u,60557.2574822,30.4801
10300,y,1199276164,56.5947134,-28.2269296,2183075938902767275,636863.6597328,2204.8891954,16.889883829535684,1199276164,y,61337.1577482,30.6204
10301,y,1199270103,56.5947134,-28.2269296,2183075938902767275,628614.7259954,2184.8152794,16.904038623426416,1199270103,y,61337.1550282,30.6207
10302,y,1199267147,56.5947134,-28.2269296,2183075938902767275,635830.1133893,2216.1186989,16.891647268557417,1199267147,y,61337.1536862,30.6183
10303,y,444695112,56.5947134,-28.2269296,2183075938902767275,628748.615033,2189.2604461,16.90380739642727,444695112,y,60217.2037632,30.6341
10304,r,1171888123,56.5947134,-28.2269296,2183075938902767275,548796.8630599,784.2505182,17.05147094933776,1171888123,r,61303.2828152,32.1656
10305,r,1171890025,56.5947134,-28.2269296,2183075938902767275,535383.2527394,770.171988,17.078338045128135,1171890025,r,61303.2837112,32.1645
10306,r,212086151,56.5947134,-28.2269296,2183075938902767275,551351.7979129,812.5332132,17.046428012221845,212086151,r,59867.2221092,32.1734
10307,r,1171854003,56.5947134,-28.2269296,2183075938902767275,551170.2805978,805.8098359,17.046785519661228,1171854003,r,61303.2659582,32.1628
10308,r,676830058,56.5947134,-28.2269296,2183075938902767275,549515.4186324,778.3349717,17.050050293437778,676830058,r,60584.2194582,32.1729
10309,r,1027074172,56.5947134,-28.2269296,2183075938902767275,550130.7855212,788.8390174,17.048835127727937,1027074172,r,61093.0800422,32.1581
10310,r,1188369042,56.5947134,-28.2269296,2183075938902767275,550781.7432612,775.7840323,17.047551159292706,1188369042,r,61322.2240902,32.1769
10311,r,715266016,56.5947134,-28.2269296,2183075938902767275,551100.870308,777.0429951,17.046922257821628,715266016,r,60635.1144742,32.1726
10312,r,274855131,56.5947134,-28.2269296,2183075938902767275,90517.528079,298.7045388,19.008168286492467,274855131,r,59965.0994082,32.1742
10313,r,661027135,56.5947134,-28.2269296,2183075938902767275,549488.2153138,776.4887337,17.050104043265325,661027135,r,60558.3166152,32.1745
10314,r,755159057,56.5947134,-28.2269296,2183075938902767275,549652.0664409,807.7420277,17.049780337355983,755159057,r,60695.1707992,32.1693
10315,r,1224815105,56.5947134,-28.2269296,2183075938902767275,548075.7690197,775.0429927,17.052898495246687,1224815105,r,61383.1899862,32.1793
10316,r,261369071,56.5947134,-28.2269296,2183075938902767275,550079.5141674,790.4536108,17.04893632140908,261369071,r,59943.1876162,32.1695
10317,r,452599016,56.5947134,-28.2269296,2183075938902767275,547152.1272771,770.2659817,17.0547297698541,452599016,r,60234.1596272,32.1807
10318,r,451542178,56.5947134,-28.2269296,2183075938902767275,547409.3547992,774.1704783,17.054219462770725,451542178,r,60232.1729002,32.1787
10319,r,274901165,56.5947134,-28.2269296,2183075938902767275,550893.582752,793.0408038,17.047330716514637,274901165,r,59965.1230762,32.1443
10320,r,896846126,56.5947134,-28.2269296,2183075938902767275,545723.2634429,778.6263985,17.057568831093096,896846126,r,60890.4128002,32.1717
10321,r,896823174,56.5947134,-28.2269296,2183075938902767275,546280.3811018,776.1616158,17.05646099071531,896823174,r,60890.4024282,32.1738
10322,r,954441143,56.5947134,-28.2269296,2183075938902767275,549702.7131652,780.8700845,17.049680298709163,954441143,r,60977.1671682,32.1784
10323,r,718841135,56.5947134,-28.2269296,2183075938902767275,550730.5051934,771.6262678,17.047652167747927,718841135,r,60643.0772412,32.1799
10324,r,1188410126,56.5947134,-28.2269296,2183075938902767275,548978.9126136,770.6566836,17.051110843389523,1188410126,r,61322.2432762,32.1768
10325,r,1193733106,56.5947134,-28.2269296,2183075938902767275,550747.9553386,788.7428376,17.04761776625012,1193733106,r,61329.1579832,32.164
10326,r,199499058,56.5947134,-28.2269296,2183075938902767275,549333.7115895,781.1688729,17.050409370787904,199499058,r,59849.2016302,32.1608
10327,r,417009016,56.5947134,-28.2269296,2183075938902767275,547821.5620931,772.8363105,17.053402195111307,417009016,r,60175.3168072,32.1765
10328,r,417057012,56.5947134,-28.2269296,2183075938902767275,548227.8034141,769.1401363,17.052597357402064,417057012,r,60175.3399642,32.1771
10329,r,193901052,56.5947134,-28.2269296,2183075938902767275,548334.862904,783.0551889,17.052385352437483,193901052,r,59840.2736712,32.1777
10330,r,676842140,56.5947134,-28.2269296,2183075938902767275,548112.2673211,774.0815109,17.052826194645068,676842140,r,60584.2250012,32.1735
10331,r,638867128,56.5947134,-28.2269296,2183075938902767275,551302.2107245,786.6988395,17.046525664985726,638867128,r,60531.3507162,32.1667
10332,r,1188372177,56.5947134,-28.2269296,2183075938902767275,547691.3791461,767.8059145,17.053660237411208,1188372177,r,61322.2254512,32.1776
10333,r,405723154,56.5947134,-28.2269296,2183075938902767275,551335.3837678,780.2959693,17.04646033586159,405723154,r,60153.4115802,32.1794
10334,r,1027072090,56.5947134,-28.2269296,2183075938902767275,549351.3908407,790.6492358,17.050374429014216,1027072090,r,61093.0791412,32.1544
10335,r,676893105,56.5947134,-28.2269296,2183075938902767275,551680.6202401,778.3565004,17.045780679812978,676893105,r,60584.2480182,32.1762
10336,r,638905014,56.5947134,-28.2269296,2183075938902767275,547906.1551524,778.3901027,17.053234551734416,638905014,r,60531.3685762,32.1683
10337,r,1027045001,56.5947134,-28.2269296,2183075938902767275,551967.3730582,793.4218364,17.045216481943143,1027045001,r,61093.0668562,32.1554
10338,r,954408106,56.5947134,-28.2269296,2183075938902767275,545917.3568314,783.9392889,17.05718274391879,954408106,r,60977.1490432,32.1771
10339,z,1215677084,56.5947134,-28.2269296,2183075938902767275,622724.7528633,1330.6058611,16.914259677601564,1215677084,z,61369.2617462,31.4585
10340,z,648551136,56.5947134,-28.2269296,2183075938902767275,629648.4220747,1360.2095849,16.902254701657395,648551136,z,60542.3139692,31.4571
10341,z,295971099,56.5947134,-28.2269296,2183075938902767275,618144.2920475,1181.001925,16.92227534170539,295971099,z,59996.0321292,31.4641
10342,z,8069087,56.5947134,-28.2269296,2183075938902767275,623096.7752364,1220.3073875,16.913611240947755,8069087,z,59591.1168572,31.4619
10343,z,726567019,56.5947134,-28.2269296,2183075938902767275,622633.7872245,1309.6131872,16.914418290056418,726567019,z,60654.0325262,31.4572
10344,z,726607063,56.5947134,-28.2269296,2183075938902767275,622203.7757563,1237.5821081,16.915168394410497,726607063,z,60654.0515842,31.4565
10345,z,523890112,56.5947134,-28.2269296,2183075938902767275,624882.522154,1191.4941803,16.910504055743164,523890112,z,60350.0381342,31.4633
10346,z,724503065,56.5947134,-28.2269296,2183075938902767275,626888.7777925,1206.9578515,16.90702376146264,724503065,z,60651.0519682,31.4605
10347,z,972811071,56.5947134,-28.2269296,2183075938902767275,618255.3222913,1261.2178884,16.92208034074544,972811071,z,61012.2015122,31.4656
10348,z,477760134,56.5947134,-28.2269296,2183075938902767275,629390.0395037,1366.455726,16.902700335884646,477760134,z,60277.0251742,31.4485
10349,z,238620144,56.5947134,-28.2269296,2183075938902767275,622115.0354456,1216.766811,16.915323255957947,238620144,z,59909.0422512,31.46
10350,z,971087078,56.5947134,-28.2269296,2183075938902767275,622662.215889,1273.7435329,16.914368717857958,971087078,z,61010.0408592,31.4562
10351,z,971045073,56.5947134,-28.2269296,2183075938902767275,628000.0192645,1588.4214446,16.905100857351016,971045073,z,61010.0218292,31.4513
10352,z,971099061,56.5947134,-28.2269296,2183075938902767275,629703.9406536,1275.9419304,16.90215897224445,971099061,z,61010.0463812,31.4599
10353,z,516369041,56.5947134,-28.2269296,2183075938902767275,622665.5111859,1448.010937,16.914362971863433,516369041,z,60336.0697842,31.4094
10354,z,648550103,56.5947134,-28.2269296,2183075938902767275,619645.7787647,1341.6573893,16.919641261294068,648550103,z,60542.3135212,31.4577
10355,z,538433065,56.5947134,-28.2269296,2183075938902767275,622435.8536657,1236.772687,16.914763497465994,538433065,z,60369.0302622,31.4516
10356,z,648549169,56.5947134,-28.2269296,2183075938902767275,623339.2380318,1338.4072765,16.913188835568274,648549169,z,60542.3130742,31.4598
10357,z,8027098,56.5947134,-28.2269296,2183075938902767275,623726.8234743,1227.9541219,16.912513946604648,8027098,z,59591.0955912,31.4636
10358,z,770036097,56.5947134,-28.2269296,2183075938902767275,630353.1438907,1219.6198461,16.901040191945082,770036097,z,60715.0599152,31.4635
10359,z,1200406061,56.5947134,-28.2269296,2183075938902767275,627250.6884177,1292.2610561,16.90639713341981,1200406061,z,61338.3131282,31.4622
10360,z,191252076,56.5947134,-28.2269296,2183075938902767275,627876.4741904,1261.3056848,16.905314472879297,191252076,z,59836.2791092,31.4617
10361,z,627971172,56.5947134,-28.2269296,2183075938902767275,629520.0523576,1307.2725312,16.902476078943696,627971172,z,60512.4038832,31.4582
10362,z,627999041,56.5947134,-28.2269296,2183075938902767275,624159.8587189,1267.2952872,16.911760413341447,627999041,z,60512.4218172,31.4622
10363,z,1211774014,56.5947134,-28.2269296,2183075938902767275,629593.6111594,1221.645969,16.902349219142714,1211774014,z,61364.1053122,31.463
10364,z,1200345091,56.5947134,-28.2269296,2183075938902767275,626496.3470423,1296.5530185,16.907703642336976,1200345091,z,61338.2834802,31.4623
10365,z,627998116,56.5947134,-28.2269296,2183075938902767275,625676.3763421,1280.0311727,16.909125605915442,627998116,z,60512.4213662,31.4606
10366,z,46278113,56.5947134,-28.2269296,2183075938902767275,630821.3219723,1521.4332306,16.90023408948967,46278113,z,59641.0084092,31.4398
10367,z,903728091,56.5947134,-28.2269296,2183075938902767275,629360.9301235,1234.2822993,16.902750552502148,903728091,z,60898.3762302,31.4645
10368,z,308792005,56.5947134,-28.2269296,2183075938902767275,627473.8316892,1325.5687164,16.90601095346176,308792005,z,60012.0309022,31.4527
10369,z,209085027,56.5947134,-28.2269296,2183075938902767275,627011.2351644,1289.014941,16.90681169287462,209085027,z,59862.3652272,31.4638
10370,z,1218092020,56.5947134,-28.2269296,2183075938902767275,622678.9982928,1217.6318334,16.91433945477214,1218092020,z,61373.0361422,31.463
10371,z,314954020,56.5947134,-28.2269296,2183075938902767275,626746.2784946,1396.0960377,16.907270590309317,314954020,z,60018.9979032,31.4555
10372,z,191281137,56.5947134,-28.2269296,2183075938902767275,628950.0043866,1298.1881978,16.903459688779428,191281137,z,59836.2925602,31.4529
10373,z,210473117,56.5947134,-28.2269296,2183075938902767275,620266.1473797,1284.1413023,16.91855480231645,210473117,z,59864.2360852,31.4631
10374,z,1041606060,56.5947134,-28.2269296,2183075938902767275,629583.0568165,1254.6226236,16.90236742029351,1041606060,z,61111.0115272,31.4545
10375,y,1161449003,56.5947134,-28.2269296,2183075938902767275,627034.3463851,1999.4825985,16.906771674091534,1161449003,y,61278.3049762,30.6358
10376,y,461470165,56.5947134,-28.2269296,2183075938902767275,626256.0026426,2150.4817083,16.908120246017077,461470165,y,60246.1113592,30.6362
10377,y,291888108,56.5947134,-28.2269296,2183075938902767275,625120.3226694,1885.3634372,16.910090954871812,291888108,y,59991.0389792,30.6356
10378,y,461450060,56.5947134,-28.2269296,2183075938902767275,631641.0458706,2165.0417474,16.8988241400733,461450060,y,60246.1024042,30.636
10379,y,751628179,56.5947134,-28.2269296,2183075938902767275,625562.8527135,1950.3501872,16.90932262134006,751628179,y,60690.0664342,30.6359
10380,y,443138017,56.5947134,-28.2269296,2183075938902767275,632593.0810584,2236.780424,16.897188906147917,443138017,y,60215.2406802,30.6156
10381,y,1009716109,56.5947134,-28.2269296,2183075938902767275,624215.775406,1985.5267055,16.91166314971339,1009716109,y,61071.0563672,30.6355
10382,y,1175348055,56.5947134,-28.2269296,2183075938902767275,624792.2457395,2014.8920079,16.91066092275264,1175348055,y,61307.2491212,30.6308
10383,y,306132058,56.5947134,-28.2269296,2183075938902767275,623804.0623333,2227.0685424,16.912379503398967,306132058,y,60009.0226712,30.6199
10384,y,1161452089,56.5947134,-28.2269296,2183075938902767275,626983.4040949,1959.6745408,16.906859886381724,1161452089,y,61278.3063182,30.6372
10385,y,190264057,56.5947134,-28.2269296,2183075938902767275,632350.293988,2012.8651352,16.89760568799099,190264057,y,59835.2425272,30.6368
10386,y,169874052,56.5947134,-28.2269296,2183075938902767275,631284.276118,1952.5454686,16.899437569609823,169874052,y,59805.3655692,30.636
10387,y,461481055,56.5947134,-28.2269296,2183075938902767275,631395.5890895,2211.0851782,16.899246141003317,461481055,y,60246.1162802,30.6347
10388,y,1032216125,56.5947134,-28.2269296,2183075938902767275,633271.3449059,2369.4960404,16.89602540763895,1032216125,y,61100.0485612,30.5993
10389,y,510435007,56.5947134,-28.2269296,2183075938902767275,629379.5892854,2378.7559838,16.902718363298234,510435007,y,60328.0684072,30.5822
10390,y,207772022,56.5947134,-28.2269296,2183075938902767275,624517.5266604,2253.1947562,16.91113842234756,207772022,y,59861.1596262,30.628
10391,y,12456028,56.5947134,-28.2269296,2183075938902767275,625613.1367287,2102.5841348,16.90923535116174,12456028,y,59597.0846842,30.6292
10392,y,5898149,56.5947134,-28.2269296,2183075938902767275,630309.9906752,1992.2933292,16.901114522679684,5898149,y,59588.0999232,30.6301
10393,y,994244062,56.5947134,-28.2269296,2183075938902767275,627347.9754333,2147.4470819,16.906228748041528,994244062,y,61044.1231092,30.6216
10394,y,667144111,56.5947134,-28.2269296,2183075938902767275,627239.6742368,2006.1358981,16.906416198524376,667144111,y,60570.2602612,30.6362
10395,y,52543020,56.5947134,-28.2269296,2183075938902767275,627845.6394893,2120.7820306,16.905367794153147,52543020,y,59649.0204682,30.6224
10396,z,968993163,56.5947134,-28.2269296,2183075938902767275,463937.3002501,1054.4877477,17.233851772725686,968993163,z,61006.0432232,31.4618
10397,z,238623122,56.5947134,-28.2269296,2183075938902767275,621182.4613164,1212.1092729,16.916952036982956,238623122,z,59909.0435982,31.4622
10398,y,443152182,56.5947134,-28.2269296,2183075938902767275,626211.5016752,2242.5267387,16.90819739981357,443152182,y,60215.2469462,30.6121
10399,y,1140272041,56.5947134,-28.2269296,2183075938902767275,626295.0512027,2036.5597212,16.90805254987754,1140272041,y,61253.3855682,30.6294
10400,y,1141268131,56.5947134,-28.2269296,2183075938902767275,630396.4675537,2121.9241485,16.90096557273595,1141268131,y,61254.3747512,30.6234
10401,z,707714011,56.5947134,-28.2269296,2183075938902767275,624947.0415468,1245.2056596,16.910391958793678,707714011,z,60625.0934302,31.4613
10402,z,8026005,56.5947134,-28.2269296,2183075938902767275,628883.6810066,1239.9735105,16.903574186738563,8026005,z,59591.0951422,31.4626
10403,z,707673152,56.5947134,-28.2269296,2183075938902767275,626386.2152195,1264.0665483,16.90789452073407,707673152,z,60625.0740802,31.4568
10404,z,707670082,56.5947134,-28.2269296,2183075938902767275,629046.2189612,1264.8831587,16.90329360935036,707670082,z,60625.0727202,31.4577
10405,z,476368048,56.5947134,-28.2269296,2183075938902767275,634048.6835034,1397.9300701,16.894693487136497,476368048,z,60275.0661152,31.4554
10406,y,936531007,56.5947134,-28.2269296,2183075938902767275,629606.4549298,2043.6513042,16.902327070245324,936531007,y,60952.2341582,30.6251
10407,y,752722090,56.5947134,-28.2269296,2183075938902767275,628531.5256724,1881.1831033,16.904182335588686,752722090,y,60692.0590272,30.6362
10408,y,936530172,56.5947134,-28.2269296,2183075938902767275,627078.1265977,2006.6927767,16.90669586946808,936530172,y,60952.2337102,30.6311
10409,y,646617060,56.5947134,-28.2269296,2183075938902767275,627092.2837192,1951.6254831,16.906671357808037,646617060,y,60540.3517892,30.6361
10410,y,936572076,56.5947134,-28.2269296,2183075938902767275,627670.3230196,2024.4542076,16.905671012025905,936572076,y,60952.2526702,30.6289
10411,y,12457114,56.5947134,-28.2269296,2183075938902767275,627799.3670468,2107.2668371,16.905447816238798,12457114,y,59597.0851712,30.6276
10412,y,532827160,56.5947134,-28.2269296,2183075938902767275,629853.5449375,2129.9110003,16.90190105501552,532827160,y,60362.0741772,30.6249
10413,y,937337053,56.5947134,-28.2269296,2183075938902767275,627414.4757968,2195.3803418,16.906113663545213,937337053,y,60954.2022462,30.6266
10414,y,936493044,56.5947134,-28.2269296,2183075938902767275,632709.7236124,2066.3364354,16.896988727907917,936493044,y,60952.2164932,30.6253
10415,y,936449144,56.5947134,-28.2269296,2183075938902767275,631615.3690086,2135.6473356,16.898868277270427,936449144,y,60952.1968032,30.6251
10416,i,635905139,56.5947134,-28.2269296,2183075938902767275,606381.1744739,956.9274589,16.94313572535382,635905139,i,60528.3693472,31.8462
10417,i,472840047,56.5947134,-28.2269296,2183075938902767275,612992.7208335,1000.5177804,16.931361706528648,472840047,i,60270.1514092,31.8453
10418,i,635871070,56.5947134,-28.2269296,2183075938902767275,606595.8447212,968.7653966,16.942751422505005,635871070,i,60528.3535152,31.8424
10419,i,945677146,56.5947134,-28.2269296,2183075938902767275,606736.614175,961.1261672,16.94249949074124,945677146,i,60964.1871592,31.8484
10420,i,196610041,56.5947134,-28.2269296,2183075938902767275,608108.0045894,963.9960356,16.940048199714802,196610041,i,59843.2808742,31.8473
10421,i,420805177,56.5947134,-28.2269296,2183075938902767275,607815.7495879,963.916563,16.940570126918164,420805177,i,60179.3641162,31.8466
10422,i,976409099,56.5947134,-28.2269296,2183075938902767275,608047.7898039,1014.2932526,16.940155714513537,976409099,i,61017.2935672,31.8483
10423,i,420825029,56.5947134,-28.2269296,2183075938902767275,606001.8418797,957.8195839,16.943815139596765,420825029,i,60179.3736432,31.8464
10424,i,428527164,56.5947134,-28.2269296,2183075938902767275,603978.4467634,979.248431,16.94744639773002,428527164,i,60193.3399432,31.8402
10425,i,919560043,56.5947134,-28.2269296,2183075938902767275,605390.416325,955.1999177,16.944911146134906,919560043,i,60932.2986832,31.8499
10426,i,428497043,56.5947134,-28.2269296,2183075938902767275,602203.4915816,971.2831294,16.950641826931005,428497043,i,60193.3247452,31.8443
10427,i,428530096,56.5947134,-28.2269296,2183075938902767275,607793.2162697,988.5507006,16.940610378742676,428530096,i,60193.3412992,31.8377
10428,i,919602014,56.5947134,-28.2269296,2183075938902767275,608123.2110786,964.0685431,16.940021049883978,919602014,i,60932.3187222,31.8491
10429,i,428529071,56.5947134,-28.2269296,2183075938902767275,605556.7936628,1000.5914904,16.94461279803361,428529071,i,60193.3408502,31.8323
10430,i,918806183,56.5947134,-28.2269296,2183075938902767275,606189.3560716,981.7553864,16.943479233926077,918806183,i,60931.3830972,31.8466
10431,i,665703067,56.5947134,-28.2269296,2183075938902767275,609060.6188864,983.1689766,16.938348701350062,665703067,i,60568.3234322,31.8494
10432,i,665702133,56.5947134,-28.2269296,2183075938902767275,606499.3769007,984.6019523,16.942924102445815,665702133,i,60568.3229842,31.8509
10433,i,919558117,56.5947134,-28.2269296,2183075938902767275,611770.7946802,972.1360137,16.933528149090918,919558117,i,60932.2977782,31.8499
10434,i,1231329007,56.5947134,-28.2269296,2183075938902767275,614763.0287269,966.3082019,16.928230646126465,1231329007,i,61393.2192762,31.8531
10435,i,458668188,56.5947134,-28.2269296,2183075938902767275,602866.3634905,965.0642947,16.94944736654322,458668188,i,60242.3075182,31.8533
10436,i,951273012,56.5947134,-28.2269296,2183075938902767275,609379.8156761,947.8218768,16.93777983723637,951273012,i,60973.1473572,31.8515
10437,i,994994161,56.5947134,-28.2269296,2183075938902767275,608619.4990024,1012.6305384,16.93913534448008,994994161,i,61045.1412422,31.8496
10438,i,898767009,56.5947134,-28.2269296,2183075938902767275,607361.5204878,965.2469946,16.94138181590272,898767009,i,60893.4049022,31.8453
10439,i,898738107,56.5947134,-28.2269296,2183075938902767275,606695.285596,984.9107873,16.942573449460372,898738107,i,60893.3916732,31.8468
10440,i,1174590056,56.5947134,-28.2269296,2183075938902767275,607783.2827807,991.3307651,16.940628123654093,1174590056,i,61306.3209912,31.8451
10441,i,458623111,56.5947134,-28.2269296,2183075938902767275,620222.2605471,1007.3968304,16.918631626126786,458623111,i,60242.2841402,31.8491
10442,i,174550068,56.5947134,-28.2269296,2183075938902767275,600828.5844635,965.0821397,16.95312353480224,174550068,i,59810.3573142,31.8497
10443,i,174551039,56.5947134,-28.2269296,2183075938902767275,600655.8148905,956.6981709,16.953435785517904,174551039,i,59810.3577632,31.8487
10444,i,1166757064,56.5947134,-28.2269296,2183075938902767275,606278.3032594,985.0436895,16.943319933706338,1166757064,i,61287.3184672,31.8367
10445,i,174549178,56.5947134,-28.2269296,2183075938902767275,612200.9995164,976.9628644,16.93276491420663,174549178,i,59810.3568612,31.8485
10446,i,1209723071,56.5947134,-28.2269296,2183075938902767275,606822.2062328,971.5882722,16.942346337231772,1209723071,i,61361.1363152,31.8442
10447,i,1209684170,56.5947134,-28.2269296,2183075938902767275,605974.5622192,970.6201523,16.943864015985717,1209684170,i,61361.1163882,31.8445
10448,i,196569172,56.5947134,-28.2269296,2183075938902767275,600230.1745612,953.2055055,16.95420543915553,196569172,i,59843.2585662,31.8456
10449,i,951314012,56.5947134,-28.2269296,2183075938902767275,611016.7756613,953.7467531,16.934867164749104,951314012,i,60973.1663002,31.8509
10450,i,6827181,56.5947134,-28.2269296,2183075938902767275,607463.577696,966.064025,16.941199390948995,6827181,i,59589.2017192,31.8468
10451,g,719621135,56.5947134,-28.2269296,2183075938902767275,412488.9201107,615.8179339,17.36146928141792,719621135,g,60644.0994922,32.3378
10452,g,254314024,56.5947134,-28.2269296,2183075938902767275,410230.869517,612.3446897,17.36742915613764,254314024,g,59932.0885882,32.3392
10453,g,719589018,56.5947134,-28.2269296,2183075938902767275,410118.6835909,615.341336,17.36772611326263,719589018,g,60644.0847822,32.3387
10454,i,437352187,56.5947134,-28.2269296,2183075938902767275,610804.5355364,971.77487,16.9352443668619,437352187,i,60207.2491132,31.8436
10455,i,1212792026,56.5947134,-28.2269296,2183075938902767275,606902.787976,1022.8929461,16.94220216863249,1212792026,i,61365.2576792,31.8351
10456,g,400390073,56.5947134,-28.2269296,2183075938902767275,412980.538854,620.3535208,17.360176033494938,400390073,g,60145.3905372,32.3319
10457,g,1016778111,56.5947134,-28.2269296,2183075938902767275,412568.5380743,621.0550279,17.36125973454324,1016778111,g,61080.0954192,32.3273
10458,g,1016777106,56.5947134,-28.2269296,2183075938902767275,412818.4678344,623.129981,17.360602205903856,1016777106,g,61080.0949702,32.3293
10459,g,960222074,56.5947134,-28.2269296,2183075938902767275,413389.8863019,620.2540445,17.359100381783954,960222074,g,60993.1161672,32.3307
10460,g,193825001,56.5947134,-28.2269296,2183075938902767275,410206.1535367,617.0201219,17.367494572577662,193825001,g,59840.2353182,32.3362
10461,g,975992100,56.5947134,-28.2269296,2183075938902767275,410372.0553038,615.5086896,17.367055551517907,975992100,g,61017.0943652,32.3376
10462,g,221612014,56.5947134,-28.2269296,2183075938902767275,412640.6803287,617.6518071,17.361069897939508,221612014,g,59879.2009702,32.3386
10463,g,1016814149,56.5947134,-28.2269296,2183075938902767275,409064.0699435,618.7284925,17.370521662477174,1016814149,g,61080.1118302,32.3267
10464,g,254364036,56.5947134,-28.2269296,2183075938902767275,408156.4659298,610.065788,17.372933297768135,254364036,g,59932.1186372,32.3425
10465,g,943212069,56.5947134,-28.2269296,2183075938902767275,410714.860057,617.8594218,17.366148959179448,943212069,g,60961.1890112,32.3273
10466,g,1194631051,56.5947134,-28.2269296,2183075938902767275,415879.5821031,623.2229702,17.35258100275217,1194631051,g,61330.2200972,32.3314
10467,i,261961133,56.5947134,-28.2269296,2183075938902767275,615757.5249895,973.4274228,16.926475680181962,261961133,i,59944.1364962,31.8512
10468,i,654487088,56.5947134,-28.2269296,2183075938902767275,606644.907271,972.897989,16.942663609782663,654487088,i,60549.2829612,31.846
10469,i,687439049,56.5947134,-28.2269296,2183075938902767275,607934.3012884,1036.8846217,16.94035837965369,687439049,i,60597.2386962,31.8306
10470,i,687406050,56.5947134,-28.2269296,2183075938902767275,606968.9663461,1043.0640675,16.942083783387584,687406050,i,60597.2234182,31.8298
10471,i,1174558037,56.5947134,-28.2269296,2183075938902767275,610550.182223,1002.0707795,16.935696587009147,1174558037,i,61306.3059862,31.8461
10472,i,687407067,56.5947134,-28.2269296,2183075938902767275,617916.0161474,1058.6682561,16.92267636973062,687407067,i,60597.2238672,31.8275
10473,i,654510014,56.5947134,-28.2269296,2183075938902767275,612559.7906884,974.1257333,16.93212878578115,654510014,i,60549.2935432,31.8468
10474,i,496950182,56.5947134,-28.2269296,2183075938902767275,612451.5647992,1009.0424641,16.932320628519545,496950182,i,60309.2114472,31.8474
10475,i,211274023,56.5947134,-28.2269296,2183075938902767275,605296.0412732,1013.0548657,16.945080416072848,211274023,i,59866.2246422,31.8461
10476,i,211303028,56.5947134,-28.2269296,2183075938902767275,611703.1203968,1022.7988889,16.933648260224942,211303028,i,59866.2380002,31.8446
